Uuid,Ordenado,Delivered,Orders,ACV,AOV,Sku's,Sku's x Order,Freq
61344bac-9725-4d39-9ebb-fe9f9bed1925,1752.708965517,731.478965517,6,731.4789655170000000,121.9131609195000000,5,0.83333333333333333333,2.0000000000000000
a41a511f-0d74-462f-8a07-e1f2ed3a48da,1751.03,1751.03,3,1751.0300000000000000,583.6766666666666667,3,1.00000000000000000000,1.00000000000000000000
28bedb20-701e-46f0-abbc-5e093c3805eb,1746.91,1746.9,6,1746.9000000000000000,291.1500000000000000,12,2.00000000000000000000,2.0000000000000000
dfa715a3-50bd-41b3-95e2-9fa57d207b55,1746.5016,1722.316287081,6,1722.3162870810000000,287.0527145135000000,21,3.50000000000000000000,2.0000000000000000
0ca3ae48-32f6-4aba-89cf-63f9dd2663d0,1731.3961,1731.4,3,1731.4000000000000000,577.1333333333333333,6,2.00000000000000000000,1.00000000000000000000
feb281bd-71ff-468b-a5e2-202aa54bb814,1730.83811032,1732.64231032,7,1732.6423103200000000,247.5203300457142857,17,2.42857142857142857143,2.3333333333333333
15ae519f-b8e0-4275-bcdf-abf8b1feeaf1,1723.76,1723.65,3,1723.6500000000000000,574.5500000000000000,12,4.00000000000000000000,1.00000000000000000000
8ba4e031-bb85-47a8-a333-419a8aeff789,1717.42,1717.42,2,1717.4200000000000000,858.7100000000000000,9,4.50000000000000000000,0.66666666666666666667
f5502af6-1a5c-4586-b967-2e85a3eff6fb,1706.1983,1606.1983,5,1606.1983000000000000,321.2396600000000000,16,3.20000000000000000000,1.6666666666666667
9d3f50ea-fa06-495e-8ca8-7afd92bc4689,1700.792825,849.9384,2,849.9384000000000000,424.9692000000000000,5,2.50000000000000000000,0.66666666666666666667
6c084ebd-7e3a-41a1-95fb-b70d43e6b848,1700.144808225,1700.144808225,4,1700.1448082250000000,425.0362020562500000,11,2.75000000000000000000,1.3333333333333333
b5b3e741-9d3e-4edb-8cbc-827535554f00,1696.6623529,1696.6623529,7,1696.6623529000000000,251.0946218428571429,10,1.42857142857142857143,2.3333333333333333
4bcf4ad1-b7f8-4200-824f-3b0c05e4effd,1692.016,1692.02,1,1692.0200000000000000,1692.0200000000000000,2,2.00000000000000000000,0.33333333333333333333
c5cad650-331f-4877-99ef-659f69083928,1690.02,1354.94,5,1354.9400000000000000,270.9880000000000000,9,1.80000000000000000000,1.6666666666666667
63329107-d8fa-4a04-95fc-eb3e63a36ef3,1678.604,1678.604,2,1678.6040000000000000,839.3020000000000000,9,4.50000000000000000000,0.66666666666666666667
c2b21947-f61e-4086-89f2-2446ac888a90,1678.07,1678.07,5,1678.0700000000000000,335.6140000000000000,8,1.60000000000000000000,1.6666666666666667
532c50c8-cdf8-471e-b4a4-f8ab6abc9371,1673.9178672,1673.9088,3,1673.9088000000000000,557.9696000000000000,12,4.00000000000000000000,1.00000000000000000000
0be4d6cd-ee64-47db-826b-3aeece960122,1673.37,1673.37,6,1673.3700000000000000,278.8950000000000000,15,2.50000000000000000000,2.0000000000000000
91f390be-3dfd-425a-8cc7-02efaf04b589,1670.73,1248.93,4,1248.9300000000000000,312.2325000000000000,3,0.75000000000000000000,1.3333333333333333
221bee96-17fc-42d3-af25-0d75944709c1,1670.362,689.632,6,689.6320000000000000,114.9386666666666667,9,1.50000000000000000000,2.0000000000000000
aed0fdad-2eb9-4ecd-81ed-b504fcb7c5dc,1665.647,1665.65,2,1665.6500000000000000,832.8250000000000000,2,1.00000000000000000000,0.66666666666666666667
54317509-d610-44f3-9144-5b27325bf008,1664.3911,1076.04,2,1076.0400000000000000,538.0200000000000000,8,4.00000000000000000000,0.66666666666666666667
9a6abb78-9c3a-40e1-9960-6d7dff029cc6,1661.72,1661.72,2,1661.7200000000000000,830.8600000000000000,3,1.50000000000000000000,0.66666666666666666667
b31b7d09-44e6-46db-80e4-849c1c76a701,1655.29,1531.81,5,1531.8100000000000000,306.3620000000000000,32,6.40000000000000000000,1.6666666666666667
1b3126fb-58af-4506-9311-f1b8405639cb,1654.74738426,1654.72738426,11,1654.7273842600000000,150.4297622054545455,37,3.36363636363636363636,3.6666666666666667
e6bde5e6-532a-4d0a-af3c-ed538ff55701,1652.4,1652.4,1,1652.4000000000000000,1652.4000000000000000,3,3.00000000000000000000,0.33333333333333333333
bd5de893-ee07-476e-a0d8-6a1f055a3b56,1649.9235,1649.93,5,1649.9300000000000000,329.9860000000000000,17,3.40000000000000000000,1.6666666666666667
94396667-16ac-49ff-bbe8-fe1bdfb8b2e3,1647.02,1540.51,3,1540.5100000000000000,513.5033333333333333,10,3.33333333333333333333,1.00000000000000000000
2ca5902d-dfb1-401d-93d5-82be7686ab8b,1642.04,1642.04,2,1642.0400000000000000,821.0200000000000000,1,0.50000000000000000000,0.66666666666666666667
f602092f-132c-406a-a35c-29a03669b6e6,1639.673,986.21,5,986.2100000000000000,197.2420000000000000,14,2.80000000000000000000,1.6666666666666667
687490f0-8e1c-4bcb-a851-e0b403491606,1638.7568302,1638.7159002,4,1638.7159002000000000,409.6789750500000000,20,5.00000000000000000000,1.3333333333333333
d3428b55-c425-439a-987c-6407a48260f6,1632.2414,1632.2414,5,1632.2414000000000000,330.4962800000000000,8,1.60000000000000000000,1.6666666666666667
d9777f58-b351-4512-956d-f3f26e147a37,1622.85,1466.837106222,2,1466.8371062220000000,733.4185531110000000,5,2.50000000000000000000,0.66666666666666666667
37f1c196-6fca-401f-9f44-9abc95503468,1616.55320723,1616.5582,5,1616.5582000000000000,323.3116400000000000,21,4.20000000000000000000,1.6666666666666667
aefe34d0-49cc-4fd8-971e-914374ac92ab,1603.375517,1059.41,5,1059.4100000000000000,211.8820000000000000,14,2.80000000000000000000,1.6666666666666667
c78f6022-aa87-4e6a-8339-5f55be2e7213,1601.8870908,1601.8867,4,1601.8867000000000000,400.4716750000000000,15,3.75000000000000000000,1.3333333333333333
7239b166-e728-4833-a945-ae6006928b85,1595.652788235,1595.6626,7,1595.6626000000000000,227.9518000000000000,24,3.42857142857142857143,2.3333333333333333
4366a4e5-3ce3-41ca-a316-03503a0f4963,1595.219,1595.219,3,1595.2190000000000000,540.0296666666666667,4,1.33333333333333333333,1.00000000000000000000
811955b5-0ed4-40d1-937e-6b1f55c7835a,1592.425,1592.425,5,1592.4250000000000000,318.4850000000000000,9,1.80000000000000000000,1.6666666666666667
70f8fde9-2459-45ed-88a5-b3eb15001a8e,1591.4984138,1220.30585354,12,1220.3058535400000000,102.1821544616666667,19,1.58333333333333333333,4.0000000000000000
e19962ad-23a0-4d48-9c9a-3bef74a163bf,1591.273,1591.273,6,1591.2730000000000000,265.2121666666666667,18,3.00000000000000000000,2.0000000000000000
d24b494e-a450-4eb9-99cd-488a11aacf72,1588.963882353,1286.621584802,6,1286.6215848020000000,214.4369308003333333,38,6.33333333333333333333,2.0000000000000000
cc087a0b-0314-482a-af08-6c39a10cd2c2,1583.7,1343.45,6,1343.4500000000000000,223.9083333333333333,17,2.83333333333333333333,2.0000000000000000
3768bf53-445e-4771-8e76-c72701aaa484,1579.499,1579.49,6,1579.4900000000000000,263.2483333333333333,25,4.16666666666666666667,2.0000000000000000
f44bce05-7f76-45a3-96f9-c83f62fc38c3,1577.18890588,1469.77470588,8,1469.7747058800000000,183.7218382350000000,13,1.62500000000000000000,2.6666666666666667
db88fe2a-0bbf-4a43-9f07-72061ff4eb1b,1576.46286552,1576.46296552,9,1576.4629655200000000,175.1625517244444444,13,1.44444444444444444444,3.0000000000000000
9b03a083-ff41-4107-a2b2-4d0917ccdca3,1571.06,1571.06,2,1571.0600000000000000,785.5300000000000000,7,3.50000000000000000000,0.66666666666666666667
bc1fdd9d-ae1c-41ea-998c-3799e5582451,1567.180729412,1268.640453038,5,1268.6404530380000000,253.7280906076000000,28,5.60000000000000000000,1.6666666666666667
987efae3-7faf-43e5-b009-6ed6eade927e,1563.97,1563.97,1,1563.9700000000000000,1563.9700000000000000,1,1.00000000000000000000,0.33333333333333333333
098ff450-f858-4507-9eab-364dbfdd095a,1554.9172414,1554.9172414,4,1554.9172414000000000,388.7293103500000000,4,1.00000000000000000000,1.3333333333333333
590a3d62-3487-43c0-8b5b-fff016748117,1553.323506687,1351.29538904,7,1351.2953890400000000,196.9538904508571429,15,2.14285714285714285714,2.3333333333333333
507f2ae8-281c-49e6-8c95-bc0be7fd6be0,1550.5,1487.584747249,5,1487.5847472490000000,297.5169494498000000,26,5.20000000000000000000,1.6666666666666667
df84e4af-3c54-4af2-8867-b26dba2f056c,1546.09,1546.09,1,1546.0900000000000000,1546.0900000000000000,2,2.00000000000000000000,0.33333333333333333333
f1f3354f-e047-4b28-acce-815e4b66b695,1543.4163,1543.42,2,1543.4200000000000000,771.7100000000000000,4,2.00000000000000000000,0.66666666666666666667
0bec5d67-92d0-4173-9745-663148094fda,1541.91,1541.91,4,1541.9100000000000000,385.4775000000000000,5,1.25000000000000000000,1.3333333333333333
27630462-1928-47ea-96fd-240b9e8dcc46,1534.18,1534.18,1,1534.1800000000000000,1534.1800000000000000,3,3.00000000000000000000,0.33333333333333333333
ba1917d4-4e14-4361-9e7a-14863c09ded2,1533.3,1933.12,14,1933.1200000000000000,138.0800000000000000,16,1.14285714285714285714,4.6666666666666667
e1ec58d9-ba01-4d99-9584-78eb038efaf2,1530.81395294,1530.81385294,5,1530.8138529400000000,306.1627705880000000,13,2.60000000000000000000,1.6666666666666667
e5a68db0-a993-450f-869b-e8a619b7d5ac,1530.12,1530.12,4,1530.1200000000000000,382.5300000000000000,7,1.75000000000000000000,1.3333333333333333
3e78f032-9db0-40fc-9c1a-9f2c3afc116e,1528.7128,1529.02,3,1529.0200000000000000,509.6733333333333333,5,1.66666666666666666667,1.00000000000000000000
6960751f-8c32-4781-b4cd-47f088145449,1527.9334,1527.964,6,1527.9640000000000000,254.8450000000000000,31,5.16666666666666666667,2.0000000000000000
e7759303-5ece-427a-84b5-f38b884b8dc1,1526.37277,1526.3728,5,1526.3728000000000000,305.2745600000000000,7,1.40000000000000000000,1.6666666666666667
0e5c8499-b2ae-4089-9f55-090c152ca912,1523.3,1529.3,2,1529.3000000000000000,764.6500000000000000,6,3.00000000000000000000,0.66666666666666666667
0c6b78ea-09af-4ca4-b095-0225e17446d8,1521.82,1483.03,6,1483.0300000000000000,247.1716666666666667,13,2.16666666666666666667,2.0000000000000000
a1a143e0-81bd-48fe-b76a-d5d5a2ada0ea,1520.87,1520.87,3,1520.8700000000000000,506.9566666666666667,16,5.33333333333333333333,1.00000000000000000000
95bf7d95-83c2-408a-9309-0eaf799a714e,1514.03,1514.03,1,1514.0300000000000000,1514.0300000000000000,3,3.00000000000000000000,0.33333333333333333333
e24ef400-8804-438e-a725-eb4075567489,1512.6,1512.6,1,1512.6000000000000000,1512.6000000000000000,1,1.00000000000000000000,0.33333333333333333333
23c1a2cd-ccd7-4e1a-8ef8-d6f39ca35b53,1504.857,1086.536431392,2,1086.5364313920000000,543.2682156960000000,9,4.50000000000000000000,0.66666666666666666667
9883cf24-6edf-46dc-a69a-8f7a7bcc4764,1499.17,1507.44,10,1507.4400000000000000,150.7440000000000000,22,2.20000000000000000000,3.3333333333333333
cd28c462-3dec-47c9-950d-cb268f2d58d6,1495.107724138,1407.041724138,11,1407.0417241380000000,127.9128840125454545,11,1.00000000000000000000,3.6666666666666667
c8a966a9-1997-4ec5-bd17-0a9a757adfc6,1494.934941724,1494.906151724,9,1494.9061517240000000,166.1006835248888889,12,1.33333333333333333333,3.0000000000000000
5363926d-ebd6-4902-b84a-608006d58bc9,1493.792,1200.692,7,1200.6920000000000000,173.0145714285714286,16,2.28571428571428571429,2.3333333333333333
adb70766-5ec9-4272-bc67-f800add89480,1492.06,1445.76,5,1445.7600000000000000,289.1520000000000000,9,1.80000000000000000000,1.6666666666666667
43f25023-070e-412b-ae75-7c17c5e2ee03,1482.041704,1422.383438897,6,1422.3834388970000000,237.0639064828333333,14,2.33333333333333333333,2.0000000000000000
362b2ff0-27cd-4270-88cd-56aa853ae6ad,1477.58,1477.56,2,1477.5600000000000000,738.7800000000000000,11,5.50000000000000000000,0.66666666666666666667
ff2d85da-f701-4964-ba4e-d532cfeedb2b,1477.37,1477.37,4,1477.3700000000000000,372.3750000000000000,10,2.50000000000000000000,1.3333333333333333
7f4cad95-a518-4c53-8f81-a67ea5cd7117,1469.70911764,1373.90911764,8,1373.9091176400000000,171.7386397050000000,14,1.75000000000000000000,2.6666666666666667
25eec3a1-2c90-425a-a54c-e6910b6690b3,1463.8,1463.8,2,1463.8000000000000000,731.9000000000000000,2,1.00000000000000000000,0.66666666666666666667
9f1d9a6f-2211-476f-9754-989f31dfc76f,1460.93,1059.345859031,7,1059.3458590310000000,151.3351227187142857,19,2.71428571428571428571,2.3333333333333333
b14c1b31-5f7f-44b0-97e8-5a1159c1ef24,1455.637035835,1419.839764876,11,1419.8397648760000000,129.0763422614545455,21,1.90909090909090909091,3.6666666666666667
74d9be06-1a70-4ce6-91e3-5f7a5d1f228a,1451.92,1451.91,6,1451.9100000000000000,241.9850000000000000,11,1.83333333333333333333,2.0000000000000000
15ec5b07-56bc-4dbc-b9f0-0824e37aba54,1451.7498,879.5048,3,879.5048000000000000,293.1682666666666667,4,1.33333333333333333333,1.00000000000000000000
83d87014-d414-4cdd-9278-b6f04fb195b8,1447.2410632,1447.1848,2,1447.1848000000000000,723.5924000000000000,3,1.50000000000000000000,0.66666666666666666667
2cfd6708-2d8a-4a10-b3fc-2ebccf492297,1445.713352941,1446.237470588,9,1446.2374705880000000,160.6930522875555556,10,1.11111111111111111111,3.0000000000000000
bbdc64e4-066f-4ccb-9186-25c7054d0d0b,1441.60029412,1441.72429412,5,1441.7242941200000000,290.7008588240000000,12,2.40000000000000000000,1.6666666666666667
51780a29-7153-4f97-931a-7e4f9cb49d34,1439.73,1439.73,1,1439.7300000000000000,1439.7300000000000000,6,6.00000000000000000000,0.33333333333333333333
e4bcb812-4d12-44e9-91c3-9ef73f0a591c,1439.128,1089.778,5,1089.7780000000000000,217.9556000000000000,12,2.40000000000000000000,1.6666666666666667
0bb9c712-10e5-4c05-9565-87d277cc2cbf,1434.6777,1413.617333333,5,1413.6173333330000000,285.3206666666000000,16,3.20000000000000000000,1.6666666666666667
336a9499-b199-4c22-9db7-de2b671c9bfb,1423.139185,1423.13,4,1423.1300000000000000,355.7825000000000000,6,1.50000000000000000000,1.3333333333333333
285b0c24-9d94-4a4c-bf90-296d78e0c12c,1420.6867,1208.441672226,4,1208.4416722260000000,302.1104180565000000,9,2.25000000000000000000,1.3333333333333333
762549c7-ef6c-4945-83b7-a5513635c4b9,1414.47,1462.77,1,1462.7700000000000000,1462.7700000000000000,3,3.00000000000000000000,0.33333333333333333333
e88ba8d4-03a3-4c83-9da9-520b0827a9e0,1393.982,,1,,,1,1.00000000000000000000,0.33333333333333333333
fd44720b-dee3-481c-99aa-f8c62e17cfb1,1393.982,,1,,,1,1.00000000000000000000,0.33333333333333333333
9d6b8a12-32e1-4cd1-a125-34a1e1a8cead,1392.8048,1392.797,5,1392.7970000000000000,278.5594000000000000,13,2.60000000000000000000,1.6666666666666667
34552b7d-65c1-474b-9080-8a815f69c6d5,1385.9069,1327.254,7,1327.2540000000000000,195.5377142857142857,12,1.71428571428571428571,2.3333333333333333
1778a5ce-cec9-4ca9-b1a6-e825cc304851,1368.449033398,1368.4419,4,1368.4419000000000000,342.1104750000000000,6,1.50000000000000000000,1.3333333333333333
b1d29ca6-9325-41b0-ace3-853c7993a033,1358.795,1372.695,6,1372.6950000000000000,233.0425000000000000,10,1.66666666666666666667,2.0000000000000000
84d1afb1-3c5a-4b58-94c6-0f1a3c66d07b,1357.61,1357.61,3,1357.6100000000000000,452.5366666666666667,4,1.33333333333333333333,1.00000000000000000000
3dd851b1-c965-4fa2-8e8f-07d03afa3574,1355.12,1355.12,2,1355.1200000000000000,677.5600000000000000,2,1.00000000000000000000,0.66666666666666666667
7317e917-e2cf-435d-ad17-f7af9a2f4588,1354.689481176,1059.658941176,7,1059.6589411760000000,153.2780000000000000,24,3.42857142857142857143,2.3333333333333333
2896804b-0122-44aa-9b55-35330a3b751a,1352.454934187,896.134934187,12,896.1349341870000000,74.6779111822500000,5,0.41666666666666666667,4.0000000000000000
d75545c4-cdd8-4806-b44d-3d526641ae74,1352.402,749.32,1,749.3200000000000000,749.3200000000000000,3,3.00000000000000000000,0.33333333333333333333
fefa58e7-8d12-48ac-87bf-ec6e42fc21c4,1350.3785,1348.643205432,8,1348.6432054320000000,169.0391506790000000,29,3.62500000000000000000,2.6666666666666667
c3c69a6c-f425-4ca6-8362-e08f147f5fb7,1346.2,1346.21,3,1346.2100000000000000,448.7366666666666667,21,7.00000000000000000000,1.00000000000000000000
52472aa3-8ea5-47f8-899a-8f1b33512acd,1344.6385,1278.497951482,3,1278.4979514820000000,426.1659838273333333,6,2.00000000000000000000,1.00000000000000000000
20834c75-f255-4cb0-a80a-1dc5a7d110ee,1340,1340,1,1340.0000000000000000,1340.0000000000000000,1,1.00000000000000000000,0.33333333333333333333
8350114a-ce02-41d7-abb1-6515734e2bad,1334.793,913.283,7,913.2830000000000000,130.4690000000000000,17,2.42857142857142857143,2.3333333333333333
ead3c232-00dc-4899-83b7-f2e8179bea96,1333.97892456,890.27,4,890.2700000000000000,222.5675000000000000,9,2.25000000000000000000,1.3333333333333333
d64cfa81-5a30-4c18-8b7a-3f36ed0843c6,1333.889,1333.9,3,1333.9000000000000000,444.6333333333333333,7,2.33333333333333333333,1.00000000000000000000
efc7e972-1f05-4ad8-a472-29a9ab580d8c,1331.41,0,3,0.00000000000000000000,0.00000000000000000000,3,1.00000000000000000000,1.00000000000000000000
3d994446-f79f-4ded-b1b0-93af0e502e3b,1330.59,1330.59,4,1330.5900000000000000,332.6475000000000000,3,0.75000000000000000000,1.3333333333333333
d180d851-7e55-4c1f-a83e-e4b75600c8d5,1330.22,1330.22,1,1330.2200000000000000,1330.2200000000000000,2,2.00000000000000000000,0.33333333333333333333
c07bbac1-bc7c-4e31-8455-33456a0fbaca,1329.203,1329.204,3,1329.2040000000000000,447.6713333333333333,17,5.66666666666666666667,1.00000000000000000000
e04dbd96-04cb-4848-ba31-5cf252ffe21a,1325.6671529,852.7172,5,852.7172000000000000,170.5434400000000000,6,1.20000000000000000000,1.6666666666666667
10e9f03b-00ed-4837-9952-c4be89179a89,1318.014,,1,,,19,19.00000000000000000000,0.33333333333333333333
f9540bc7-3121-40da-877e-3e840791d987,1309.743,1236.603,4,1236.6030000000000000,309.1507500000000000,7,1.75000000000000000000,1.3333333333333333
6b5002b3-88cf-45ec-a7a5-3a5afe0a1124,1309.2148334,1265.1208334,5,1265.1208334000000000,253.0241666800000000,15,3.00000000000000000000,1.6666666666666667
54262963-6759-440a-8dfd-67ebabd40707,1304.5096,1304.46,4,1304.4600000000000000,326.1150000000000000,24,6.00000000000000000000,1.3333333333333333
6f328ab6-3c7d-489f-8bc6-175fc9a7ad7a,1302.09,1302.09,6,1302.0900000000000000,220.6583333333333333,15,2.50000000000000000000,2.0000000000000000
a74d002c-f1a1-4c19-afaa-239c1607bd14,1299.99,1299.99,2,1299.9900000000000000,649.9950000000000000,5,2.50000000000000000000,0.66666666666666666667
3763790b-90ce-4e1b-9822-d36d558242ac,1295.008325,1294.976,9,1294.9760000000000000,143.8862222222222222,26,2.88888888888888888889,3.0000000000000000
718585b8-6ef4-42ee-98e8-f202f605c5ee,1289.72,1289.71,10,1289.7100000000000000,135.5030000000000000,31,3.10000000000000000000,3.3333333333333333
5436de9d-f724-4156-9633-456c02bceae0,1288.56558,1113.3047,7,1113.3047000000000000,209.1463857142857143,15,2.14285714285714285714,2.3333333333333333
7f5e03f6-413c-459f-a500-527d8807ebd8,1282.74,1171.13,2,1171.1300000000000000,585.5650000000000000,15,7.50000000000000000000,0.66666666666666666667
7d99d45d-4325-4e25-a016-2aea1c6865c3,1278.9,1278.9,1,1278.9000000000000000,1278.9000000000000000,2,2.00000000000000000000,0.33333333333333333333
c13275e7-f29a-4d47-a58d-0064fe4ba4af,1273.994792491,689.296910138,6,689.2969101380000000,114.8828183563333333,19,3.16666666666666666667,2.0000000000000000
3ad8c518-0746-4bff-91ec-11373bca59a9,1270.93,1270.93,1,1270.9300000000000000,1270.9300000000000000,7,7.00000000000000000000,0.33333333333333333333
7bf3bae4-33bd-44b0-9c54-557062bcf672,1268.59,1160.209950939,1,1160.2099509390000000,1160.2099509390000000,7,7.00000000000000000000,0.33333333333333333333
c37e2b8c-fb31-4739-a201-2fc37d0fe328,1268.040894101,1225.299196404,10,1225.2991964040000000,122.5299196404000000,14,1.40000000000000000000,3.3333333333333333
dd3bc0ef-161a-42b3-9c4a-06c4a6fbcee4,1266.8941,1266.89,2,1266.8900000000000000,633.4450000000000000,4,2.00000000000000000000,0.66666666666666666667
e0368452-777c-4624-8463-66a5028e460d,1266.4106,1266.412,3,1266.4120000000000000,422.1373333333333333,7,2.33333333333333333333,1.00000000000000000000
5322fb88-3172-4acd-92b1-120711f55188,1256.558749238,1168.658749238,9,1168.6587492380000000,129.8509721375555556,10,1.11111111111111111111,3.0000000000000000
